Date,Open,High,Low,Close,Adj Close,Volume
2021-03-19 00:00:00-04:00,231.02000427246094,232.47000122070312,229.35000610351562,230.35000610351562,226.8358154296875,46430700
2021-03-22 00:00:00-04:00,230.27000427246094,236.89999389648438,230.13999938964844,235.99000549316406,232.38978576660156,30127000
2021-03-23 00:00:00-04:00,237.49000549316406,241.0500030517578,237.07000732421875,237.5800018310547,233.9555206298828,31638400
2021-03-24 00:00:00-04:00,237.85000610351562,238.0,235.32000732421875,235.4600067138672,231.8678741455078,25620100
2021-03-25 00:00:00-04:00,235.3000030517578,236.94000244140625,231.57000732421875,232.33999633789062,228.79547119140625,34061900
2021-03-26 00:00:00-04:00,231.5500030517578,236.7100067138672,231.5500030517578,236.47999572753906,232.87229919433594,25479900
2021-03-29 00:00:00-04:00,236.58999633789062,236.8000030517578,231.8800048828125,235.24000549316406,231.65121459960938,25227500
2021-03-30 00:00:00-04:00,233.52999877929688,233.85000610351562,231.10000610351562,231.85000610351562,228.3129425048828,24792000
2021-03-31 00:00:00-04:00,232.91000366210938,239.10000610351562,232.38999938964844,235.77000427246094,232.17312622070312,43623500
2021-04-01 00:00:00-04:00,238.47000122070312,242.83999633789062,238.0500030517578,242.35000610351562,238.6527557373047,30338000
2021-04-05 00:00:00-04:00,242.75999450683594,249.9600067138672,242.6999969482422,249.07000732421875,245.27024841308594,36910600
2021-04-06 00:00:00-04:00,247.61000061035156,249.39999389648438,246.8800048828125,247.86000061035156,244.0786895751953,22931900
2021-04-07 00:00:00-04:00,247.80999755859375,250.92999267578125,247.19000244140625,249.89999389648438,246.0875701904297,22719800
2021-04-08 00:00:00-04:00,252.77000427246094,254.13999938964844,252.0,253.25,249.38645935058594,23625200
2021-04-09 00:00:00-04:00,252.8699951171875,255.99000549316406,252.44000244140625,255.85000610351562,251.94679260253906,24326800
2021-04-12 00:00:00-04:00,254.7100067138672,257.6700134277344,254.6199951171875,255.91000366210938,252.00588989257812,27148700
2021-04-13 00:00:00-04:00,257.260009765625,259.19000244140625,256.8299865722656,258.489990234375,254.54653930664062,23837500
2021-04-14 00:00:00-04:00,257.4800109863281,258.8299865722656,255.16000366210938,255.58999633789062,251.69076538085938,23070900
2021-04-15 00:00:00-04:00,257.92999267578125,259.92999267578125,257.7300109863281,259.5,255.54112243652344,25627500
2021-04-16 00:00:00-04:00,259.4700012207031,261.0,257.6000061035156,260.739990234375,256.7621765136719,24878600
2021-04-19 00:00:00-04:00,260.19000244140625,261.4800109863281,257.82000732421875,258.739990234375,254.79270935058594,23209300
2021-04-20 00:00:00-04:00,257.82000732421875,260.20001220703125,256.8399963378906,258.260009765625,254.32003784179688,19722900
2021-04-21 00:00:00-04:00,258.94000244140625,260.67999267578125,257.25,260.5799865722656,256.6046142578125,24030400
2021-04-22 00:00:00-04:00,260.2099914550781,261.7799987792969,255.63999938964844,257.1700134277344,253.2466583251953,25606200
2021-04-23 00:00:00-04:00,257.8800048828125,261.510009765625,257.2699890136719,261.1499938964844,257.16595458984375,21462600
2021-04-26 00:00:00-04:00,261.6600036621094,262.44000244140625,260.1700134277344,261.54998779296875,257.559814453125,19763300
2021-04-27 00:00:00-04:00,261.5799865722656,263.19000244140625,260.1199951171875,261.9700012207031,257.97344970703125,31014200
2021-04-28 00:00:00-04:00,256.0799865722656,256.5400085449219,252.9499969482422,254.55999755859375,250.67648315429688,46903100
2021-04-29 00:00:00-04:00,255.4600067138672,256.1000061035156,249.0,252.50999450683594,248.6577606201172,40589000
2021-04-30 00:00:00-04:00,249.74000549316406,253.0800018310547,249.60000610351562,252.17999267578125,248.33277893066406,30945100
2021-05-03 00:00:00-04:00,253.39999389648438,254.35000610351562,251.1199951171875,251.86000061035156,248.0176544189453,19626600
2021-05-04 00:00:00-04:00,250.97000122070312,251.2100067138672,245.75999450683594,247.7899932861328,244.009765625,32756100
2021-05-05 00:00:00-04:00,249.05999755859375,249.5,245.82000732421875,246.47000122070312,242.7098846435547,21901300
2021-05-06 00:00:00-04:00,246.4499969482422,249.86000061035156,244.69000244140625,249.72999572753906,245.92015075683594,26491100
2021-05-07 00:00:00-04:00,252.14999389648438,254.3000030517578,251.1699981689453,252.4600067138672,248.60853576660156,27032900
2021-05-10 00:00:00-04:00,250.8699951171875,251.72999572753906,247.1199951171875,247.17999267578125,243.40904235839844,29299900
2021-05-11 00:00:00-04:00,244.5500030517578,246.60000610351562,242.57000732421875,246.22999572753906,242.47357177734375,33641600
2021-05-12 00:00:00-04:00,242.1699981689453,244.3800048828125,238.07000732421875,239.0,235.35386657714844,36684400
2021-05-13 00:00:00-04:00,241.8000030517578,245.60000610351562,241.4199981689453,243.02999877929688,239.32237243652344,29624300
2021-05-14 00:00:00-04:00,245.5800018310547,249.17999267578125,245.49000549316406,248.14999389648438,244.36424255371094,23901100
2021-05-17 00:00:00-04:00,246.5500030517578,246.58999633789062,243.52000427246094,245.17999267578125,241.4395751953125,24970200
2021-05-18 00:00:00-04:00,246.27000427246094,246.41000366210938,242.89999389648438,243.0800018310547,239.3716278076172,20168000
2021-05-19 00:00:00-04:00,239.30999755859375,243.22999572753906,238.60000610351562,243.1199951171875,239.9638214111328,25739800
2021-05-20 00:00:00-04:00,243.9600067138672,247.9499969482422,243.86000061035156,246.47999572753906,243.28021240234375,21800700
2021-05-21 00:00:00-04:00,247.57000732421875,248.3300018310547,244.74000549316406,245.1699981689453,241.9872283935547,21863100
2021-05-24 00:00:00-04:00,247.7899932861328,251.16000366210938,247.50999450683594,250.77999877929688,247.52439880371094,21411500
2021-05-25 00:00:00-04:00,251.77000427246094,252.75,250.82000732421875,251.72000122070312,248.4521942138672,17704300
2021-05-26 00:00:00-04:00,251.42999267578125,252.94000244140625,250.75,251.49000549316406,248.2251739501953,17771600
2021-05-27 00:00:00-04:00,251.1699981689453,251.47999572753906,249.25,249.30999755859375,246.073486328125,24426200
2021-05-28 00:00:00-04:00,251.0,252.0800018310547,249.55999755859375,249.67999267578125,246.43865966796875,18270200
2021-06-01 00:00:00-04:00,251.22999572753906,251.2899932861328,246.9600067138672,247.39999389648438,244.1882781982422,23213300
2021-06-02 00:00:00-04:00,248.1300048828125,249.27000427246094,245.83999633789062,247.3000030517578,244.08956909179688,19406700
2021-06-03 00:00:00-04:00,245.22000122070312,246.33999633789062,243.0,245.7100067138672,242.52020263671875,25307700
2021-06-04 00:00:00-04:00,247.75999450683594,251.64999389648438,247.50999450683594,250.7899932861328,247.53424072265625,25281100
2021-06-07 00:00:00-04:00,249.97999572753906,254.08999633789062,249.80999755859375,253.80999755859375,250.5150604248047,23079200
2021-06-08 00:00:00-04:00,255.16000366210938,256.010009765625,252.50999450683594,252.57000732421875,249.2911376953125,22455000
2021-06-09 00:00:00-04:00,253.80999755859375,255.52999877929688,253.2100067138672,253.58999633789062,250.2978973388672,17937600
2021-06-10 00:00:00-04:00,254.2899932861328,257.4599914550781,253.6699981689453,257.239990234375,253.9005126953125,24563600
2021-06-11 00:00:00-04:00,257.989990234375,258.489990234375,256.6099853515625,257.8900146484375,254.54212951660156,18999700
2021-06-14 00:00:00-04:00,257.8999938964844,259.95001220703125,256.79998779296875,259.8900146484375,256.51611328125,19150500
2021-06-15 00:00:00-04:00,259.7699890136719,259.989990234375,257.67999267578125,258.3599853515625,255.00596618652344,18038900
2021-06-16 00:00:00-04:00,259.3999938964844,260.5799865722656,254.4199981689453,257.3800048828125,254.03871154785156,27220000
2021-06-17 00:00:00-04:00,256.07000732421875,261.75,256.010009765625,260.8999938964844,257.5130310058594,27565500
2021-06-18 00:00:00-04:00,259.6300048828125,262.29998779296875,258.75,259.42999267578125,256.06207275390625,37202200
2021-06-21 00:00:00-04:00,259.82000732421875,263.5199890136719,257.9200134277344,262.6300048828125,259.2206115722656,26696100
2021-06-22 00:00:00-04:00,262.7200012207031,265.7900085449219,262.3999938964844,265.510009765625,262.0631408691406,24694100
2021-06-23 00:00:00-04:00,265.989990234375,266.8299865722656,264.42999267578125,265.2699890136719,261.8262634277344,19518700
2021-06-24 00:00:00-04:00,266.1600036621094,267.8500061035156,265.4700012207031,266.69000244140625,263.2278747558594,21446900
2021-06-25 00:00:00-04:00,266.2300109863281,267.25,264.760009765625,265.0199890136719,261.57952880859375,25611100
2021-06-28 00:00:00-04:00,266.19000244140625,268.8999938964844,265.9100036621094,268.7200012207031,265.23150634765625,19590000
2021-06-29 00:00:00-04:00,268.8699951171875,271.6499938964844,267.9800109863281,271.3999938964844,267.8767395019531,19937800
2021-06-30 00:00:00-04:00,270.69000244140625,271.3599853515625,269.6000061035156,270.8999938964844,267.3832092285156,21656500
2021-07-01 00:00:00-04:00,269.6099853515625,271.8399963378906,269.6000061035156,271.6000061035156,268.0741271972656,16725300
2021-07-02 00:00:00-04:00,272.82000732421875,278.0,272.5,277.6499938964844,274.04559326171875,26458000
2021-07-06 00:00:00-04:00,278.0299987792969,279.3699951171875,274.29998779296875,277.6600036621094,274.055419921875,31565600
2021-07-07 00:00:00-04:00,279.3999938964844,280.69000244140625,277.1499938964844,279.92999267578125,276.29595947265625,23260000
2021-07-08 00:00:00-04:00,276.8999938964844,278.7300109863281,274.8699951171875,277.4200134277344,273.81854248046875,24618600
2021-07-09 00:00:00-04:00,275.7200012207031,278.04998779296875,275.32000732421875,277.94000244140625,274.3318176269531,23916700
2021-07-12 00:00:00-04:00,279.1600036621094,279.7699890136719,276.5799865722656,277.32000732421875,273.7198181152344,18931700
2021-07-13 00:00:00-04:00,277.5199890136719,282.8500061035156,277.3900146484375,280.9800109863281,277.33233642578125,26120100
2021-07-14 00:00:00-04:00,282.3500061035156,283.6600036621094,280.54998779296875,282.510009765625,278.84246826171875,23113700
2021-07-15 00:00:00-04:00,282.0,282.510009765625,279.8299865722656,281.0299987792969,277.3816833496094,22604200
2021-07-16 00:00:00-04:00,282.07000732421875,284.1000061035156,279.4599914550781,280.75,277.1053161621094,26186800
2021-07-19 00:00:00-04:00,278.92999267578125,280.3699951171875,274.45001220703125,277.010009765625,273.4139099121094,32935600
2021-07-20 00:00:00-04:00,278.0299987792969,280.9700012207031,276.260009765625,279.32000732421875,275.6938781738281,26259700
2021-07-21 00:00:00-04:00,278.8999938964844,281.5199890136719,277.2900085449219,281.3999938964844,277.7468566894531,24364300
2021-07-22 00:00:00-04:00,283.8399963378906,286.4200134277344,283.4200134277344,286.1400146484375,282.4253845214844,23384100
2021-07-23 00:00:00-04:00,287.3699951171875,289.989990234375,286.5,289.6700134277344,285.9095458984375,22768100
2021-07-26 00:00:00-04:00,289.0,289.69000244140625,286.6400146484375,289.04998779296875,285.2975769042969,23176100
2021-07-27 00:00:00-04:00,289.42999267578125,289.5799865722656,282.95001220703125,286.5400085449219,282.82012939453125,33604100
2021-07-28 00:00:00-04:00,288.989990234375,290.1499938964844,283.8299865722656,286.2200012207031,282.5042724609375,33566900
2021-07-29 00:00:00-04:00,286.239990234375,288.6199951171875,286.0799865722656,286.5,282.78070068359375,18168300
2021-07-30 00:00:00-04:00,285.1700134277344,286.6600036621094,283.9100036621094,284.9100036621094,281.2113037109375,20944800
2021-08-02 00:00:00-04:00,286.3599853515625,286.7699890136719,283.739990234375,284.82000732421875,281.12249755859375,16267400
2021-08-03 00:00:00-04:00,285.4200134277344,287.2300109863281,284.0,287.1199951171875,283.3926086425781,17879000
2021-08-04 00:00:00-04:00,286.2200012207031,287.5899963378906,284.6499938964844,286.510009765625,282.79052734375,16191300
2021-08-05 00:00:00-04:00,286.8800048828125,289.6300048828125,286.1000061035156,289.5199890136719,285.7614440917969,13900200
2021-08-06 00:00:00-04:00,288.510009765625,289.5,287.6199951171875,289.4599914550781,285.7022705078125,16589300
2021-08-09 00:00:00-04:00,289.75,291.54998779296875,287.80999755859375,288.3299865722656,284.5869445800781,16117600
2021-08-10 00:00:00-04:00,288.79998779296875,289.25,285.20001220703125,286.44000244140625,282.7214660644531,18616600
2021-08-11 00:00:00-04:00,287.2099914550781,288.6600036621094,285.8599853515625,286.95001220703125,283.224853515625,13955900
2021-08-12 00:00:00-04:00,286.6300048828125,289.9700012207031,286.3399963378906,289.80999755859375,286.0477294921875,14561300
2021-08-13 00:00:00-04:00,289.4800109863281,292.8999938964844,289.29998779296875,292.8500061035156,289.0482482910156,18249000
2021-08-16 00:00:00-04:00,293.19000244140625,294.82000732421875,290.0199890136719,294.6000061035156,290.7755432128906,22507600
2021-08-17 00:00:00-04:00,292.3900146484375,293.42999267578125,291.0799865722656,293.0799865722656,289.27520751953125,20075300
2021-08-18 00:00:00-04:00,292.0400085449219,294.82000732421875,290.2699890136719,290.7300109863281,287.505126953125,21813000
2021-08-19 00:00:00-04:00,288.69000244140625,297.4700012207031,288.6400146484375,296.7699890136719,293.47808837890625,29850500
2021-08-20 00:00:00-04:00,299.7200012207031,305.8399963378906,298.05999755859375,304.3599853515625,300.9839172363281,40817600
2021-08-23 00:00:00-04:00,303.25,305.3999938964844,301.8500061035156,304.6499938964844,301.27069091796875,22830200
2021-08-24 00:00:00-04:00,305.0199890136719,305.6499938964844,302.0,302.6199951171875,299.2632141113281,18175800
2021-08-25 00:00:00-04:00,304.29998779296875,304.5899963378906,300.4200134277344,302.010009765625,298.65997314453125,20006100
2021-08-26 00:00:00-04:00,300.989990234375,302.42999267578125,298.95001220703125,299.0899963378906,295.7723693847656,17666100
2021-08-27 00:00:00-04:00,298.989990234375,300.8699951171875,296.8299865722656,299.7200012207031,296.3954162597656,22605700
2021-08-30 00:00:00-04:00,301.1199951171875,304.2200012207031,301.05999755859375,303.5899963378906,300.2224426269531,16348100
2021-08-31 00:00:00-04:00,304.4200134277344,304.5,301.5,301.8800048828125,298.53143310546875,26285300
2021-09-01 00:00:00-04:00,302.8699951171875,305.19000244140625,301.489990234375,301.8299865722656,298.4819641113281,18983800
2021-09-02 00:00:00-04:00,302.20001220703125,303.3599853515625,300.17999267578125,301.1499938964844,297.8095397949219,16285600
2021-09-03 00:00:00-04:00,300.989990234375,302.6000061035156,300.260009765625,301.1400146484375,297.7996520996094,14747900
2021-09-07 00:00:00-04:00,301.010009765625,301.0899963378906,298.20001220703125,300.17999267578125,296.85028076171875,17180400
2021-09-08 00:00:00-04:00,299.7799987792969,300.6099853515625,297.4700012207031,300.2099914550781,296.87994384765625,15046800
2021-09-09 00:00:00-04:00,300.82000732421875,302.1400146484375,297.0,297.25,293.95281982421875,19927000
2021-09-10 00:00:00-04:00,298.4200134277344,299.9200134277344,295.3800048828125,295.7099914550781,292.4298400878906,19633400
2021-09-13 00:00:00-04:00,297.54998779296875,298.5400085449219,294.0799865722656,296.989990234375,293.69561767578125,23652900
2021-09-14 00:00:00-04:00,299.55999755859375,301.3900146484375,298.1000061035156,299.7900085449219,296.4646301269531,21853400
2021-09-15 00:00:00-04:00,303.260009765625,305.32000732421875,301.82000732421875,304.82000732421875,301.4388427734375,28356300
2021-09-16 00:00:00-04:00,303.760009765625,305.30999755859375,300.760009765625,305.2200012207031,301.8343811035156,19550800
2021-09-17 00:00:00-04:00,304.1700134277344,304.5,299.5299987792969,299.8699951171875,296.543701171875,41372500
2021-09-20 00:00:00-04:00,296.3299865722656,298.7200012207031,289.5199890136719,294.29998779296875,291.03546142578125,38278700
2021-09-21 00:00:00-04:00,295.69000244140625,297.5400085449219,294.07000732421875,294.79998779296875,291.5299377441406,22364100
2021-09-22 00:00:00-04:00,296.7300109863281,300.2200012207031,294.510009765625,298.5799865722656,295.2680358886719,26626300
2021-09-23 00:00:00-04:00,298.8500061035156,300.8999938964844,297.5299987792969,299.55999755859375,296.2371826171875,18604600
2021-09-24 00:00:00-04:00,298.2300109863281,299.79998779296875,296.92999267578125,299.3500061035156,296.0295104980469,14999000
2021-09-27 00:00:00-04:00,296.1400146484375,296.4700012207031,292.94000244140625,294.1700134277344,290.9069519042969,23571700
2021-09-28 00:00:00-04:00,289.79998779296875,290.7799987792969,282.75,283.5199890136719,280.37506103515625,43186200
2021-09-29 00:00:00-04:00,285.1000061035156,286.7699890136719,283.010009765625,284.0,280.84979248046875,26353700
2021-09-30 00:00:00-04:00,285.7099914550781,287.8299865722656,281.6199951171875,281.9200134277344,278.7928161621094,32343600
2021-10-01 00:00:00-04:00,282.1199951171875,289.9800109863281,281.2900085449219,289.1000061035156,285.8931884765625,30086300
2021-10-04 00:00:00-04:00,287.3999938964844,287.75,280.25,283.1099853515625,279.9696044921875,31350700
2021-10-05 00:00:00-04:00,284.04998779296875,290.3999938964844,284.04998779296875,288.760009765625,285.55694580078125,24993000
2021-10-06 00:00:00-04:00,285.7799987792969,293.6300048828125,285.510009765625,293.1099853515625,289.8586730957031,28002600
2021-10-07 00:00:00-04:00,295.17999267578125,296.6400146484375,293.9200134277344,294.8500061035156,291.5794372558594,20430500
2021-10-08 00:00:00-04:00,296.2200012207031,296.6400146484375,293.760009765625,294.8500061035156,291.5794372558594,17685700
2021-10-11 00:00:00-04:00,292.9200134277344,297.9700012207031,292.75,294.2300109863281,290.9663391113281,19298600
2021-10-12 00:00:00-04:00,295.3399963378906,295.44000244140625,292.3500061035156,292.8800048828125,289.6312561035156,17974100
2021-10-13 00:00:00-04:00,294.9100036621094,297.2799987792969,293.489990234375,296.30999755859375,293.023193359375,23416300
2021-10-14 00:00:00-04:00,299.2099914550781,303.2699890136719,297.8299865722656,302.75,299.39178466796875,27262900
2021-10-15 00:00:00-04:00,302.3399963378906,304.45001220703125,300.5199890136719,304.2099914550781,300.8356018066406,25384800
2021-10-18 00:00:00-04:00,303.57000732421875,308.2099914550781,302.69000244140625,307.2900085449219,303.8814392089844,22729300
2021-10-19 00:00:00-04:00,308.3500061035156,309.29998779296875,307.2200012207031,308.2300109863281,304.8110046386719,17682100
2021-10-20 00:00:00-04:00,309.2099914550781,309.70001220703125,306.1099853515625,307.4100036621094,304.0001220703125,16537100
2021-10-21 00:00:00-04:00,307.1700134277344,311.0199890136719,306.3599853515625,310.760009765625,307.3129577636719,16918100
2021-10-22 00:00:00-04:00,310.3999938964844,311.0899963378906,307.79998779296875,309.1600036621094,305.7306823730469,17449300
2021-10-25 00:00:00-04:00,309.3599853515625,309.3999938964844,306.4599914550781,308.1300048828125,304.7120666503906,17554500
2021-10-26 00:00:00-04:00,311.0,312.3999938964844,308.6000061035156,310.1099853515625,306.67010498046875,28107300
2021-10-27 00:00:00-04:00,316.0,326.1000061035156,316.0,323.1700134277344,319.5853271484375,52588700
2021-10-28 00:00:00-04:00,324.3299865722656,324.8699951171875,321.3599853515625,324.3500061035156,320.7521667480469,26297900
2021-10-29 00:00:00-04:00,324.1300048828125,332.0,323.8999938964844,331.6199951171875,327.9415283203125,34766000
2021-11-01 00:00:00-04:00,331.3599853515625,331.489990234375,326.3699951171875,329.3699951171875,325.71649169921875,27073200
2021-11-02 00:00:00-04:00,330.30999755859375,333.45001220703125,330.0,333.1300048828125,329.4348449707031,26487100
2021-11-03 00:00:00-04:00,333.8999938964844,334.8999938964844,330.6499938964844,334.0,330.2951354980469,21500100
2021-11-04 00:00:00-04:00,332.8900146484375,336.5400085449219,329.510009765625,336.44000244140625,332.7080993652344,23992200
2021-11-05 00:00:00-04:00,338.510009765625,338.7900085449219,334.4200134277344,336.05999755859375,332.3323059082031,22570100
2021-11-08 00:00:00-05:00,337.29998779296875,337.6499938964844,334.44000244140625,336.989990234375,333.2519836425781,20897000
2021-11-09 00:00:00-05:00,337.1099853515625,338.7200012207031,334.5299987792969,335.95001220703125,332.2235412597656,21307400
2021-11-10 00:00:00-05:00,334.57000732421875,334.6300048828125,329.9200134277344,330.79998779296875,327.130615234375,25500900
2021-11-11 00:00:00-05:00,331.25,333.7699890136719,330.510009765625,332.42999267578125,328.7425537109375,16849800
2021-11-12 00:00:00-05:00,333.9200134277344,337.2300109863281,333.7900085449219,336.7200012207031,332.9849853515625,23831000
2021-11-15 00:00:00-05:00,337.5400085449219,337.8800048828125,334.0299987792969,336.07000732421875,332.3421936035156,16723000
2021-11-16 00:00:00-05:00,335.67999267578125,340.6700134277344,335.510009765625,339.510009765625,335.7440490722656,20886800
2021-11-17 00:00:00-05:00,338.94000244140625,342.19000244140625,338.0,339.1199951171875,335.9718933105469,19053400
2021-11-18 00:00:00-05:00,338.17999267578125,342.45001220703125,337.1199951171875,341.2699890136719,338.1019287109375,22463500
2021-11-19 00:00:00-05:00,342.6400146484375,345.1000061035156,342.20001220703125,343.1099853515625,339.9248352050781,21963400
2021-11-22 00:00:00-05:00,344.6199951171875,349.6700134277344,339.54998779296875,339.8299865722656,336.6752624511719,31031100
2021-11-23 00:00:00-05:00,337.04998779296875,339.45001220703125,333.55999755859375,337.67999267578125,334.5452575683594,30427600
2021-11-24 00:00:00-05:00,336.2799987792969,338.1600036621094,333.9100036621094,337.9100036621094,334.77313232421875,21661300
2021-11-26 00:00:00-05:00,334.3500061035156,337.92999267578125,328.1199951171875,329.67999267578125,326.6195068359375,24217200
2021-11-29 00:00:00-05:00,334.94000244140625,339.0299987792969,334.739990234375,336.6300048828125,333.5050048828125,28563500
2021-11-30 00:00:00-05:00,335.32000732421875,337.7799987792969,328.989990234375,330.5899963378906,327.5210876464844,42885600
2021-12-01 00:00:00-05:00,335.1300048828125,339.2799987792969,329.3900146484375,330.0799865722656,327.01580810546875,33337600
2021-12-02 00:00:00-05:00,330.29998779296875,333.489990234375,327.79998779296875,329.489990234375,326.4313049316406,30766000
2021-12-03 00:00:00-05:00,331.989990234375,332.70001220703125,318.0299987792969,323.010009765625,320.0114440917969,41779300
2021-12-06 00:00:00-05:00,323.95001220703125,327.45001220703125,319.2300109863281,326.19000244140625,323.16192626953125,30032600
2021-12-07 00:00:00-05:00,331.6400146484375,335.79998779296875,330.1000061035156,334.9200134277344,331.81085205078125,31021900
2021-12-08 00:00:00-05:00,335.30999755859375,335.5,330.79998779296875,334.9700012207031,331.8604431152344,24761000
2021-12-09 00:00:00-05:00,334.4100036621094,336.489990234375,332.1199951171875,333.1000061035156,330.0077819824219,22214200
2021-12-10 00:00:00-05:00,334.9800109863281,343.0,334.7900085449219,342.5400085449219,339.3601379394531,38095700
2021-12-13 00:00:00-05:00,340.67999267578125,343.7900085449219,339.0799865722656,339.3999938964844,336.2492980957031,28899400
2021-12-14 00:00:00-05:00,333.2200012207031,334.6400146484375,324.1099853515625,328.3399963378906,325.2919616699219,44438700
2021-12-15 00:00:00-05:00,328.6099853515625,335.19000244140625,324.5,334.6499938964844,331.54339599609375,35381100
2021-12-16 00:00:00-05:00,335.7099914550781,336.760009765625,323.0199890136719,324.8999938964844,321.8838806152344,35034800
2021-12-17 00:00:00-05:00,320.8800048828125,324.9200134277344,317.25,323.79998779296875,320.7940979003906,47750300
2021-12-20 00:00:00-05:00,320.04998779296875,322.79998779296875,317.57000732421875,319.9100036621094,316.9402160644531,28326500
2021-12-21 00:00:00-05:00,323.2900085449219,327.7300109863281,319.79998779296875,327.2900085449219,324.251708984375,24740600
2021-12-22 00:00:00-05:00,328.29998779296875,333.6099853515625,325.75,333.20001220703125,330.1068420410156,24831500
2021-12-23 00:00:00-05:00,332.75,336.3900146484375,332.7300109863281,334.69000244140625,331.5830078125,19617800
2021-12-27 00:00:00-05:00,335.4599914550781,342.4800109863281,335.42999267578125,342.45001220703125,339.2709655761719,19947000
2021-12-28 00:00:00-05:00,343.1499938964844,343.80999755859375,340.32000732421875,341.25,338.0821228027344,15661500
2021-12-29 00:00:00-05:00,341.29998779296875,344.29998779296875,339.67999267578125,341.95001220703125,338.775634765625,15042000
2021-12-30 00:00:00-05:00,341.9100036621094,343.1300048828125,338.82000732421875,339.32000732421875,336.1700134277344,15994500
2021-12-31 00:00:00-05:00,338.510009765625,339.3599853515625,335.8500061035156,336.32000732421875,333.1979064941406,18000800
2022-01-03 00:00:00-05:00,335.3500061035156,338.0,329.7799987792969,334.75,331.6424560546875,28865100
2022-01-04 00:00:00-05:00,334.8299865722656,335.20001220703125,326.1199951171875,329.010009765625,325.95574951171875,32674300
2022-01-05 00:00:00-05:00,325.8599853515625,326.07000732421875,315.9800109863281,316.3800048828125,313.4430236816406,40054300
2022-01-06 00:00:00-05:00,313.1499938964844,318.70001220703125,311.489990234375,313.8800048828125,310.9661865234375,39646100
2022-01-07 00:00:00-05:00,314.1499938964844,316.5,310.0899963378906,314.0400085449219,311.1247253417969,32720000
2022-01-10 00:00:00-05:00,309.489990234375,314.7200012207031,304.69000244140625,314.2699890136719,311.3525695800781,44289500
2022-01-11 00:00:00-05:00,313.3800048828125,316.6099853515625,309.8900146484375,314.9800109863281,312.0559997558594,29386800
2022-01-12 00:00:00-05:00,319.6700134277344,323.4100036621094,317.0799865722656,318.2699890136719,315.3154296875,34372200
2022-01-13 00:00:00-05:00,320.4700012207031,320.8800048828125,304.0,304.79998779296875,301.9704895019531,45366000
